,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
603,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828865.0,935114.0,2022-01-13 11:45:45 WET,2022-01-13,11:45:45,Link,6,1,4,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2282500858581242,"Líder do CDS acusa Livre de ""ofender empresários"" com proposta do programa eleitoral. Trata-se de extrapolação de Francisco Rodrigues dos Santos, mas que parte de uma base factual.",https://observador.pt/programas/fact-check-2/livre-quer-que-empresarios-voltem-a-escola/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642069529,https://observador.pt/programas/fact-check-2/livre-quer-que-empresarios-voltem-a-escola/,,Livre quer que empresários voltem à escola?,,,,,6,-14.33
604,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828666.0,934174.0,2022-01-05 20:07:06 WET,2022-01-05,20:07:06,Link,6,4,1,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2276003152564346,"[Fact Check Observador] Líder do CDS-PP disse no frente a frente com Inês Sousa Real que o PAN era ""contra a criminalização do abandono de idosos nos hospitais"". É falso. PAN apresentou propostas no sentido de criminalizar.",https://observador.pt/factchecks/fact-check-pan-e-contra-a-criminalizacao-do-abandono-de-idosos-nos-hospitais-como-diz-francisco-rodrigues-dos-santos/?utm_medium=Social&utm_source=Facebook#Echobox=1641402192,,,"Fact Check. PAN é contra a criminalização do abandono de idosos nos hospitais, como diz Francisco Rodrigues dos Santos?",,,,,6,-14.67
605,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828594.0,933845.0,2022-01-03 18:01:39 WET,2022-01-03,18:01:39,Link,6,5,0,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2274238566074138,"O líder do CDS vai estar em direto na Rádio Observador, esta terça-feira, às 9h, numa entrevista conduzida por Miguel Pinheiro, Rui Pedro Antunes e Miguel Santos Carrapatoso.",https://observador.pt/programas/sob-escuta/francisco-rodrigues-dos-santos-vai-estar-sob-escuta-esta-terca-feira-na-radio-observador/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641214849,,,"Francisco Rodrigues dos Santos vai estar 'Sob Escuta' esta terça-feira, na Rádio Observador",,,,,6,-14.67
617,Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,420849.0,442329.0,2022-01-07 08:50:22 WET,2022-01-07,08:50:22,Link,5,5,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/481006665428991/posts/1792184000977911,"Eurostat publica dados sobre o comércio a retalho em novembro na União Europeia e na zona euro. Há debate entre Rui Rio (PSD) e Francisco Rodrigues dos Santos (CDS-PP) às 21h e, ainda antes, leitura do acórdão do processo de Tancos.",https://jornaleconomico.sapo.pt/noticias/topo-da-agenda-o-que-nao-pode-perder-esta-sexta-feira-2-828092?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641543740,,,Topo da agenda: o que não pode perder esta sexta-feira,,,,,5,-13.6
618,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477152.0,491476.0,2022-01-28 23:45:01 WET,2022-01-28,23:45:01,Link,5,1,0,0,0,0,3,0,0,1,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158674230677666,,https://www.tsf.pt/portugal/politica/rodrigues-dos-santos-diz-que-procurar-cds-fora-do-cds-e-comprar-gato-por-lebre-14538607.html,,,Rodrigues dos Santos diz que procurar ″CDS fora do CDS″ é ″comprar gato por lebre″,Líder do CDS-PP lembra ao Chega e à Iniciativa Liberal que o partido está ″bem vivo″ e ″há 50 anos já cá estava″.,,,,5,-5.2
619,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477147.0,491370.0,2022-01-20 23:00:00 WET,2022-01-20,23:00:00,Link,5,1,0,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158660867637666,,https://www.tsf.pt/portugal/politica/cds-quer-influenciar-a-governacao-mas-so-integra-governo-se-tiver-forca-14511420.html,,,CDS quer ″influenciar a governação″ mas só integra Governo ″se tiver força″,Francisco Rodrigues dos Santos defende que o partido ″não vai para o Governo fazer nada″ se não tiver capacidade para inscrever as suas propostas na governação.,,,,5,-11.6
620,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502121.0,532347.0,2022-01-19 13:30:00 WET,2022-01-19,13:30:00,Link,5,1,3,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4838339982918993,Francisco Rodrigues dos Santos lamenta que não seja ainda conhecida a solução para o voto dos cidadãos em isolamento.,https://www.rtp.pt/noticias/politica/legislativas-cds-pp-fala-no-voto-em-confinamento-em-setubal_v1377890,,,Legislativas. CDS-PP fala no voto em confinamento em Setúbal,"Francisco Rodrigues dos Santos lamenta que não seja ainda conhecida a solução para o voto dos cidadãos em isolamento. Esta manhã, em Setúbal, o líder do CDS criticou o governo.",,,,5,-9.0
621,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828865.0,935114.0,2022-01-13 19:22:39 WET,2022-01-13,19:22:39,Link,5,0,4,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2282805808550747,"Relação de Costa e Rio ""sofreu degradação"" desde 2019. Luz verde para o líder do CDS que ""arrasou Ventura"". É a prova de que ""quem tem a agulha para rebentar a bolha do populismo do Chega é a direita"".",https://observador.pt/programas/sem-foro-pol-tico/rio-vs-costa-tom-vai-ser-bem-diferente-de-2019/?utm_medium=Social&utm_source=Facebook#Echobox=1642101179,https://observador.pt/programas/sem-foro-pol-tico/rio-vs-costa-tom-vai-ser-bem-diferente-de-2019/,,"Rio vs. Costa: ""Tom vai ser bem diferente de 2019""",,,,,5,-17.2
622,Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1189106.0,1186178.0,2022-01-13 14:22:12 WET,2022-01-13,14:22:12,Live Video Scheduled,5,4,0,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/88388366982/posts/1174825806258388,,https://www.facebook.com/events/1174825806258388/,,,Líder do CDS acusa Rio de “diletantismo apolítico” e quer Portas na campanha,"Francisco Rodrigues dos Santos, líder do CDS-PP, insurge-se contra atitude do PSD: “Rui Rio nuns dias está mais para a esquerda, noutros acorda mais à direita.” Assista à entrevista ao programa Hora da Verdade, do Público e da Renascença, ou leia aqui: www.publico.pt/1991634:=:https://www.publico.pt/2022/01/13/politica/entrevista/lider-cds-acusa-rio-diletantismo-apolitico-quer-portas-campanha-1991634",,,,5,-7.0
629,Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,421005.0,442931.0,2022-01-14 23:14:00 WET,2022-01-14,23:14:00,Link,4,3,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/481006665428991/posts/1797839000412411,"O líder do CDS-PP, Francisco Rodrigues dos Santos, apresentou o compromisso eleitoral, denominado ""Pelas mesmas razões de sempre"", no dia 08 de janeiro, dividido em 15 áreas. Seguem-se as propostas dos centristas em sete áreas.",https://jornaleconomico.sapo.pt/noticias/legislativas-7-pontos-essenciais-do-programa-eleitoral-do-cds-pp-831017?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642170930,https://jornaleconomico.sapo.pt/noticias/legislativas-7-pontos-essenciais-do-programa-eleitoral-do-cds-pp-831017,,Legislativas. 7 pontos essenciais do programa eleitoral do CDS-PP,,,,,4,-17.25
630,CM TV,CMTV8,425596974169944,TV_CHANNEL,PT,"CMTV, o canal do jornal Correio da Manhã, conta com uma vasta equipa de profissionais que todos os dias produzem informação e entretenimento a pensar em si.",2012-11-03 18:04:00,654902.0,752682.0,2022-01-12 18:52:08 WET,2022-01-12,18:52:08,Link,4,2,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/425596974169944/posts/4911201258942804,Não está nas propostas que Francisco Rodrigues dos Santos tornou públicas e foi confrontado com isso por Rui Tavares. Mas o centrista garante que estava já previsto numa versão alargada de propostas. Na SÁBADO,https://www.sabado.pt/portugal/detalhe/lider-do-cds-inventou-comissao-da-familia-e-igualdade-em-cinco-horas?utm_source=Facebook&utm_medium=Social&utm_campaign=dbi_cruzados&utm_content=CMTV,https://www.sabado.pt/portugal/detalhe/lider-do-cds-inventou-comissao-da-familia-e-igualdade-em-cinco-horas,,"Líder do CDS inventou ""comissão da família e igualdade"" em cinco horas?",Não está nas propostas que Francisco Rodrigues dos Santos tornou públicas e foi confrontado com isso por Rui Tavares. Mas o centrista garante que estava já previsto numa versão alargada de propostas.,,,,4,-32.75
631,ionline.pt,ionline.jornal,722620257813366,TOPIC_NEWSPAPER,PT,"Jornal de notícias de Portugal e do Mundo. Tudo sobre Política, Desporto, Dinheiro, Tecnologia, Lifestyle, Surf, Running, Viagens, Opinião e muito mais.",2014-10-08 11:12:28,204363.0,203019.0,2022-01-15 14:03:10 WET,2022-01-15,14:03:10,Link,4,2,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/722620257813366/posts/6745553138853351,,https://ionline.sapo.pt/artigo/759414/legislativas-lideres-corrigem-taticas-nos-frente-a-frentes?seccao=Portugal_i,,,Legislativas. Líderes corrigem táticas nos frente-a-frentes,"Todos os líderes afinaram estratégias e corrigiram erros da primeira para a segunda série de debates televisivos. Francisco Rodrigues dos Santos, pela assertividade e combatividade, destacou-se. Como Rui Tavares, pela correção das prestações e pela consistência argumentativa.Mas os holofotes...",,,,4,-8.75
632,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502162.0,532461.0,2022-01-26 14:32:43 WET,2022-01-26,14:32:43,Link,4,2,1,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4870737746345883,"Francisco Rodrigues dos Santos admite uma recandidatura à liderança do CDS-PP. Ontem, Rui Moreira juntou-se à campanha centrista para agradecer o apoio do partido nas autárquicas.",https://www.rtp.pt/noticias/politica/cds-pp-recebe-apoio-de-rui-moreira_v1379742,,,CDS-PP recebe apoio de Rui Moreira,"Francisco Rodrigues dos Santos admite uma recandidatura à liderança do CDS-PP. Ontem, Rui Moreira juntou-se à campanha centrista para agradecer o apoio do partido nas autárquicas.",,,,4,-9.25
633,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502141.0,532408.0,2022-01-22 16:00:02 WET,2022-01-22,16:00:02,Link,4,3,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4852406388179019,"Na manhã deste sábado, em Braga, Francisco Rodrigues dos Santos afirmou que não está focado nos ausentes.",https://www.rtp.pt/noticias/politica/cds-volta-a-sublinhar-que-renovacao-de-listas-e-sinal-de-moral-politica_v1378782,,,CDS volta a sublinhar que renovação de listas é sinal de moral política,"Na manhã deste sábado, em Braga, Francisco Rodrigues dos Santos afirmou que não está focado nos ausentes.",,,,4,-10.75
634,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829136.0,936089.0,2022-01-27 11:41:40 WET,2022-01-27,11:41:40,Link,4,3,0,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2294456014052393,"Com saudades do PS, o BE volta a falar em geringonça. Francisco Rodrigues dos Santos mantém-se positivo, promete recandidatura, espera ""presente dos portugueses"" e já fala como ministro da defesa.",https://observador.pt/programas/direto-a-campanha/be-com-saudades-cds-faz-hipoteticas-promessas/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1643278280,https://observador.pt/programas/direto-a-campanha/be-com-saudades-cds-faz-hipoteticas-promessas/,,BE com saudades da geringonça. O líder do CDS faz hipotéticas promessas,,,,,4,-13.25
635,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829135.0,936060.0,2022-01-26 19:17:32 WET,2022-01-26,19:17:32,Link,4,1,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2293916590773002,"Líder do CDS prefere usar um caderno, João Oliveira opta pelo Ipad, o preferido de Sousa Real (que escreveu à mão quando falou no palanque). Cotrim escreve à mão e a computador, dependendo da ocasião.",https://observador.pt/especiais/as-notas-no-caderno-os-topicos-no-ipad-e-os-rabiscos-nas-folhas-nos-discursos-dos-candidatos/?utm_medium=Social&utm_source=Facebook#Echobox=1643224650,https://observador.pt/especiais/as-notas-no-caderno-os-topicos-no-ipad-e-os-rabiscos-nas-folhas-nos-discursos-dos-candidatos/,,"As notas no caderno, os tópicos no Ipad e os rabiscos nas folhas nos discursos dos candidatos",,,,,4,-13.5
636,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829130.0,935981.0,2022-01-24 17:50:58 WET,2022-01-24,17:50:58,Link,4,1,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2292168347614493,"Costa ""parece que está naqueles jogos de não perder vidas"". Gerir um Governo negociando com todos vai levar-nos a algum lado? Ainda o ""grilo falante"" Rodrigues dos Santos e o ""pesadelo do voto útil"".",https://observador.pt/programas/caca-ao-voto/costa-quer-ganhar-margem-de-manobra-nao-votos/?utm_medium=Social&utm_source=Facebook#Echobox=1643039995,https://observador.pt/programas/caca-ao-voto/costa-quer-ganhar-margem-de-manobra-nao-votos/,,"Costa ""quer ganhar margem de manobra, não votos""",,,,,4,-16.25
637,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829074.0,935771.0,2022-01-21 14:11:35 WET,2022-01-21,14:11:35,Link,4,2,1,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2289494027881925,"""Importa saber, entre os restantes partidos (CDS, IL e Chega), quais as portas que nunca se abrirão ao poder socialista. Salvo erro, só Francisco Rodrigues dos Santos deu explicitamente essa garantia"". A opinião de Rui Ramos:",https://observador.pt/opiniao/ha-demasiadas-formas-de-votar-ps-nestas-eleicoes/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642763689,https://observador.pt/opiniao/ha-demasiadas-formas-de-votar-ps-nestas-eleicoes/,,Há demasiadas formas de votar PS nestas eleições,,,,,4,-17.0
638,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828979.0,935521.0,2022-01-18 23:53:30 WET,2022-01-18,23:53:30,Link,4,1,1,0,0,0,2,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2287249751439686,"Na última paragem pelo Alentejo nesta campanha, líder do CDS voltou a lembrar o mundo rural, mas deixou a explicação dos problemas do Alqueva para o cabeça de lista por Beja.",https://observador.pt/2022/01/18/rodrigues-dos-santos-foi-ao-alqueva-falar-do-mundo-rural-mas-acabou-a-criticar-ps-sobre-demissoes-no-hospital-de-beja-e-o-coveiro-do-sns/?utm_medium=Social&utm_source=Facebook#Echobox=1642542912,https://observador.pt/2022/01/18/rodrigues-dos-santos-foi-ao-alqueva-falar-do-mundo-rural-mas-acabou-a-criticar-ps-sobre-demissoes-no-hospital-de-beja-e-o-coveiro-do-sns/,,"Rodrigues dos Santos foi ao Alqueva falar do mundo rural, mas acabou a criticar PS sobre demissões no hospital de Beja: ""É o coveiro do SNS""",,,,,4,-21.5
639,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828796.0,934821.0,2022-01-11 00:00:20 WET,2022-01-11,00:00:20,Link,4,1,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2280359235462071,"Francisco Rodrigues dos Santos e Rui Tavares travaram um guerra cultural num debate onde não deixaram se coibiram de ir buscar fantasmas do passado de ambos, do ""joacinismo"" a Nuno Melo.",https://observador.pt/2022/01/10/a-nova-intifada-onde-ate-melo-e-joacine-foram-pedras/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641859215,https://observador.pt/2022/01/10/a-nova-intifada-onde-ate-melo-e-joacine-foram-pedras/,,A nova intifada onde até Melo e Joacine foram pedras,,,,,4,-22.0
640,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828796.0,934821.0,2022-01-10 10:58:10 WET,2022-01-10,10:58:10,Link,4,1,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2279859278845400,"Análise aos debates: Ventura e Cotrim Figueiredo ""saem esfaqueados no frente a frente"". Francisco Rodrigues dos Santos encontrou finalmente o estilo certo? E Rendeiro, percebeu que calado ganha mais?",https://observador.pt/programas/e-o-vencedor-e/ventura-mostrou-novamente-a-sua-inconfiabilidade/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641809361,,,Ainda vale a pena ler os lábios de Ventura?,,,,,4,-22.0
